"id","no","unit kerja","nama unit","kebijakan","program","kegiatan","nama kegiatan","cost type","name","kode"
"mak_23_12_332","332","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.01","Seminar IPTEK regulair","2","Honor/Upah","650.1.2.04.01.2.23.12"
"mak_23_12_333","333","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.01","Seminar IPTEK regulair","3","Sewa","650.1.2.04.01.3.23.12"
"mak_23_12_334","334","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.01","Seminar IPTEK regulair","4","Outsourcing","650.1.2.04.01.4.23.12"
"mak_23_12_335","335","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.01","Seminar IPTEK regulair","5","Overhead","650.1.2.04.01.5.23.12"
"mak_23_12_336","336","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.02","Presentasi seminar ilmiah dosen","1","Bahan habis pakai","650.1.2.05.02.1.23.12"
"mak_23_12_337","337","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.02","Presentasi seminar ilmiah dosen","2","Honor/Upah","650.1.2.05.02.2.23.12"
"mak_23_12_338","338","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.02","Presentasi seminar ilmiah dosen","3","Sewa","650.1.2.05.02.3.23.12"
"mak_23_12_339","339","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.02","Presentasi seminar ilmiah dosen","4","Outsourcing","650.1.2.05.02.4.23.12"
"mak_23_12_340","340","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.02","Presentasi seminar ilmiah dosen","5","Overhead","650.1.2.05.02.5.23.12"
"mak_23_12_341","341","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.03","Seminar dan workshop nasional","1","Bahan habis pakai","650.1.2.04.03.1.23.12"
"mak_23_12_342","342","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.03","Seminar dan workshop nasional","2","Honor/Upah","650.1.2.04.03.2.23.12"
"mak_23_12_343","343","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.03","Seminar dan workshop nasional","3","Sewa","650.1.2.04.03.3.23.12"
"mak_23_12_344","344","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.03","Seminar dan workshop nasional","4","Outsourcing","650.1.2.04.03.4.23.12"
"mak_23_12_345","345","23.12","Prodi Teknik Arsitektur (S1)","2","2.04","2.04.03","Seminar dan workshop nasional","5","Overhead","650.1.2.04.03.5.23.12"
"mak_23_12_346","346","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.01","Stimulan penelitian bagi dosen","1","Bahan habis pakai","650.1.2.05.01.1.23.12"
"mak_23_12_347","347","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.01","Stimulan penelitian bagi dosen","2","Honor/Upah","650.1.2.05.01.2.23.12"
"mak_23_12_348","348","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.01","Stimulan penelitian bagi dosen","3","Sewa","650.1.2.05.01.3.23.12"
"mak_23_12_349","349","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.01","Stimulan penelitian bagi dosen","4","Outsourcing","650.1.2.05.01.4.23.12"
"mak_23_12_350","350","23.12","Prodi Teknik Arsitektur (S1)","2","2.05","2.05.01","Stimulan penelitian bagi dosen","5","Overhead","650.1.2.05.01.5.23.12"
"mak_23_12_351","351","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.01","Penyusunan panduan penelitian, pengabdian & kewirausahaan","1","Bahan habis pakai","650.1.3.01.01.1.23.12"
"mak_23_12_352","352","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.01","Penyusunan panduan penelitian, pengabdian & kewirausahaan","2","Honor/Upah","650.1.3.01.01.2.23.12"
"mak_23_12_353","353","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.01","Penyusunan panduan penelitian, pengabdian & kewirausahaan","3","Sewa","650.1.3.01.01.3.23.12"
"mak_23_12_354","354","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.01","Penyusunan panduan penelitian, pengabdian & kewirausahaan","4","Outsourcing","650.1.3.01.01.4.23.12"
"mak_23_12_355","355","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.01","Penyusunan panduan penelitian, pengabdian & kewirausahaan","5","Overhead","650.1.3.01.01.5.23.12"
"mak_23_12_356","356","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.02","Penyusunan peraturan & silabi pelatihan bagi masyarakat","1","Bahan habis pakai","650.1.3.01.02.1.23.12"
"mak_23_12_357","357","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.02","Penyusunan peraturan & silabi pelatihan bagi masyarakat","2","Honor/Upah","650.1.3.01.02.2.23.12"
"mak_23_12_358","358","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.02","Penyusunan peraturan & silabi pelatihan bagi masyarakat","3","Sewa","650.1.3.01.02.3.23.12"
"mak_23_12_359","359","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.02","Penyusunan peraturan & silabi pelatihan bagi masyarakat","4","Outsourcing","650.1.3.01.02.4.23.12"
"mak_23_12_360","360","23.12","Prodi Teknik Arsitektur (S1)","3","3.01","3.01.02","Penyusunan peraturan & silabi pelatihan bagi masyarakat","5","Overhead","650.1.3.01.02.5.23.12"
"mak_23_12_361","361","23.12","Prodi Teknik Arsitektur (S1)","3","3.02","3.02.01","Pelatihan pemuatan proposal pengabdian masyarakat","1","Bahan habis pakai","650.1.3.02.01.1.23.12"
"mak_23_12_362","362","23.12","Prodi Teknik Arsitektur (S1)","3","3.02","3.02.01","Pelatihan pemuatan proposal pengabdian masyarakat","2","Honor/Upah","650.1.3.02.01.2.23.12"
"mak_23_12_363","363","23.12","Prodi Teknik Arsitektur (S1)","3","3.02","3.02.01","Pelatihan pemuatan proposal pengabdian masyarakat","3","Sewa","650.1.3.02.01.3.23.12"
"mak_23_12_364","364","23.12","Prodi Teknik Arsitektur (S1)","3","3.02","3.02.01","Pelatihan pemuatan proposal pengabdian masyarakat","4","Outsourcing","650.1.3.02.01.4.23.12"
"mak_23_12_365","365","23.12","Prodi Teknik Arsitektur (S1)","3","3.02","3.02.01","Pelatihan pemuatan proposal pengabdian masyarakat","5","Overhead","650.1.3.02.01.5.23.12"
"mak_23_12_366","366","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.01","Pelatihan penulisan karya ilmiah bagi mhs","1","Bahan habis pakai","650.1.3.03.01.1.23.12"
"mak_23_12_367","367","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.01","Pelatihan penulisan karya ilmiah bagi mhs","2","Honor/Upah","650.1.3.03.01.2.23.12"
"mak_23_12_368","368","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.01","Pelatihan penulisan karya ilmiah bagi mhs","3","Sewa","650.1.3.03.01.3.23.12"
"mak_23_12_369","369","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.01","Pelatihan penulisan karya ilmiah bagi mhs","4","Outsourcing","650.1.3.03.01.4.23.12"
"mak_23_12_370","370","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.01","Pelatihan penulisan karya ilmiah bagi mhs","5","Overhead","650.1.3.03.01.5.23.12"
"mak_23_12_371","371","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.02","Pelatiahan kewirausahaan mhs","1","Bahan habis pakai","650.1.3.03.02.1.23.12"
"mak_23_12_372","372","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.02","Pelatiahan kewirausahaan mhs","2","Honor/Upah","650.1.3.03.02.2.23.12"
"mak_23_12_373","373","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.02","Pelatiahan kewirausahaan mhs","3","Sewa","650.1.3.03.02.3.23.12"
"mak_23_12_374","374","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.02","Pelatiahan kewirausahaan mhs","4","Outsourcing","650.1.3.03.02.4.23.12"
"mak_23_12_375","375","23.12","Prodi Teknik Arsitektur (S1)","3","3.03","3.03.02","Pelatiahan kewirausahaan mhs","5","Overhead","650.1.3.03.02.5.23.12"
"mak_23_12_376","376","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.01","Pelatiahan kewirausahaan pemuda karang taruna","1","Bahan habis pakai","650.1.3.04.01.1.23.12"
"mak_23_12_377","377","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.01","Pelatiahan kewirausahaan pemuda karang taruna","2","Honor/Upah","650.1.3.04.01.2.23.12"
"mak_23_12_378","378","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.01","Pelatiahan kewirausahaan pemuda karang taruna","3","Sewa","650.1.3.04.01.3.23.12"
"mak_23_12_379","379","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.01","Pelatiahan kewirausahaan pemuda karang taruna","4","Outsourcing","650.1.3.04.01.4.23.12"
"mak_23_12_380","380","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.01","Pelatiahan kewirausahaan pemuda karang taruna","5","Overhead","650.1.3.04.01.5.23.12"
"mak_23_12_381","381","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.02","Pelatiahan kewirausahaan remaja putus sekolah","1","Bahan habis pakai","650.1.3.04.02.1.23.12"
"mak_23_12_382","382","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.02","Pelatiahan kewirausahaan remaja putus sekolah","2","Honor/Upah","650.1.3.04.02.2.23.12"
"mak_23_12_383","383","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.02","Pelatiahan kewirausahaan remaja putus sekolah","3","Sewa","650.1.3.04.02.3.23.12"
"mak_23_12_384","384","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.02","Pelatiahan kewirausahaan remaja putus sekolah","4","Outsourcing","650.1.3.04.02.4.23.12"
"mak_23_12_385","385","23.12","Prodi Teknik Arsitektur (S1)","3","3.04","3.04.02","Pelatiahan kewirausahaan remaja putus sekolah","5","Overhead","650.1.3.04.02.5.23.12"
"mak_23_12_386","386","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.01","Kegiatan pengabdian masyarakat","1","Bahan habis pakai","650.1.3.05.01.1.23.12"
"mak_23_12_387","387","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.01","Kegiatan pengabdian masyarakat","2","Honor/Upah","650.1.3.05.01.2.23.12"
"mak_23_12_388","388","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.01","Kegiatan pengabdian masyarakat","3","Sewa","650.1.3.05.01.3.23.12"
"mak_23_12_389","389","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.01","Kegiatan pengabdian masyarakat","4","Outsourcing","650.1.3.05.01.4.23.12"
"mak_23_12_390","390","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.01","Kegiatan pengabdian masyarakat","5","Overhead","650.1.3.05.01.5.23.12"
"mak_23_12_391","391","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.02","Mengadakan seminar dan lokakarya kewirausahaan","1","Bahan habis pakai","650.1.3.05.02.1.23.12"
"mak_23_12_392","392","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.02","Mengadakan seminar dan lokakarya kewirausahaan","2","Honor/Upah","650.1.3.05.02.2.23.12"
"mak_23_12_393","393","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.02","Mengadakan seminar dan lokakarya kewirausahaan","3","Sewa","650.1.3.05.02.3.23.12"
"mak_23_12_394","394","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.02","Mengadakan seminar dan lokakarya kewirausahaan","4","Outsourcing","650.1.3.05.02.4.23.12"
"mak_23_12_395","395","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.02","Mengadakan seminar dan lokakarya kewirausahaan","5","Overhead","650.1.3.05.02.5.23.12"
"mak_23_12_396","396","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.03","Stimulan kewirausahaan","1","Bahan habis pakai","650.1.3.05.03.1.23.12"
"mak_23_12_397","397","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.03","Stimulan kewirausahaan","2","Honor/Upah","650.1.3.05.03.2.23.12"
"mak_23_12_398","398","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.03","Stimulan kewirausahaan","3","Sewa","650.1.3.05.03.3.23.12"
"mak_23_12_399","399","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.03","Stimulan kewirausahaan","4","Outsourcing","650.1.3.05.03.4.23.12"
"mak_23_12_400","400","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.03","Stimulan kewirausahaan","5","Overhead","650.1.3.05.03.5.23.12"
"mak_23_12_401","401","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.04","Pengabdian institut/fakultas/prodi","1","Bahan habis pakai","650.1.3.05.04.1.23.12"
"mak_23_12_402","402","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.04","Pengabdian institut/fakultas/prodi","2","Honor/Upah","650.1.3.05.04.2.23.12"
"mak_23_12_403","403","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.04","Pengabdian institut/fakultas/prodi","3","Sewa","650.1.3.05.04.3.23.12"
"mak_23_12_404","404","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.04","Pengabdian institut/fakultas/prodi","4","Outsourcing","650.1.3.05.04.4.23.12"
"mak_23_12_405","405","23.12","Prodi Teknik Arsitektur (S1)","3","3.05","3.05.04","Pengabdian institut/fakultas/prodi","5","Overhead","650.1.3.05.04.5.23.12"
"mak_23_12_406","406","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.01","Membangun & mengembangkan jejaring ke pemerintah, swasta dll","1","Bahan habis pakai","650.1.4.01.01.1.23.12"
"mak_23_12_407","407","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.01","Membangun & mengembangkan jejaring ke pemerintah, swasta dll","2","Honor/Upah","650.1.4.01.01.2.23.12"
"mak_23_12_408","408","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.01","Membangun & mengembangkan jejaring ke pemerintah, swasta dll","3","Sewa","650.1.4.01.01.3.23.12"
"mak_23_12_409","409","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.01","Membangun & mengembangkan jejaring ke pemerintah, swasta dll","4","Outsourcing","650.1.4.01.01.4.23.12"
"mak_23_12_410","410","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.01","Membangun & mengembangkan jejaring ke pemerintah, swasta dll","5","Overhead","650.1.4.01.01.5.23.12"
"mak_23_12_411","411","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.02","Pelaksanaan MOU","1","Bahan habis pakai","650.1.4.01.02.1.23.12"
"mak_23_12_412","412","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.02","Pelaksanaan MOU","2","Honor/Upah","650.1.4.01.02.2.23.12"
"mak_23_12_413","413","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.02","Pelaksanaan MOU","3","Sewa","650.1.4.01.02.3.23.12"
"mak_23_12_414","414","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.02","Pelaksanaan MOU","4","Outsourcing","650.1.4.01.02.4.23.12"
"mak_23_12_415","415","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.02","Pelaksanaan MOU","5","Overhead","650.1.4.01.02.5.23.12"
"mak_23_12_416","416","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.03","Carrier Center","1","Bahan habis pakai","650.1.4.01.03.1.23.12"
"mak_23_12_417","417","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.03","Carrier Center","2","Honor/Upah","650.1.4.01.03.2.23.12"
"mak_23_12_418","418","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.03","Carrier Center","3","Sewa","650.1.4.01.03.3.23.12"
"mak_23_12_419","419","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.03","Carrier Center","4","Outsourcing","650.1.4.01.03.4.23.12"
"mak_23_12_420","420","23.12","Prodi Teknik Arsitektur (S1)","4","4.01","4.01.03","Carrier Center","5","Overhead","650.1.4.01.03.5.23.12"
"mak_23_12_421","421","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.01","Penerbitan jurnal scientech","1","Bahan habis pakai","650.1.5.01.01.1.23.12"
"mak_23_12_422","422","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.01","Penerbitan jurnal scientech","2","Honor/Upah","650.1.5.01.01.2.23.12"
"mak_23_12_423","423","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.01","Penerbitan jurnal scientech","3","Sewa","650.1.5.01.01.3.23.12"
"mak_23_12_424","424","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.01","Penerbitan jurnal scientech","4","Outsourcing","650.1.5.01.01.4.23.12"
"mak_23_12_425","425","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.01","Penerbitan jurnal scientech","5","Overhead","650.1.5.01.01.5.23.12"
"mak_23_12_426","426","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.02","Penerbitan karya pengabdian","1","Bahan habis pakai","650.1.5.01.02.1.23.12"
"mak_23_12_427","427","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.02","Penerbitan karya pengabdian","2","Honor/Upah","650.1.5.01.02.2.23.12"
"mak_23_12_428","428","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.02","Penerbitan karya pengabdian","3","Sewa","650.1.5.01.02.3.23.12"
"mak_23_12_429","429","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.02","Penerbitan karya pengabdian","4","Outsourcing","650.1.5.01.02.4.23.12"
"mak_23_12_430","430","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.02","Penerbitan karya pengabdian","5","Overhead","650.1.5.01.02.5.23.12"
"mak_23_12_431","431","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.03","Penerbitan proceeding/ karya unggulan","1","Bahan habis pakai","650.1.5.01.03.1.23.12"
"mak_23_12_432","432","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.03","Penerbitan proceeding/ karya unggulan","2","Honor/Upah","650.1.5.01.03.2.23.12"
"mak_23_12_433","433","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.03","Penerbitan proceeding/ karya unggulan","3","Sewa","650.1.5.01.03.3.23.12"
"mak_23_12_434","434","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.03","Penerbitan proceeding/ karya unggulan","4","Outsourcing","650.1.5.01.03.4.23.12"
"mak_23_12_435","435","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.03","Penerbitan proceeding/ karya unggulan","5","Overhead","650.1.5.01.03.5.23.12"
"mak_23_12_436","436","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.04","Proses akreditasi jurnal scientech","1","Bahan habis pakai","650.1.5.01.04.1.23.12"
"mak_23_12_437","437","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.04","Proses akreditasi jurnal scientech","2","Honor/Upah","650.1.5.01.04.2.23.12"
"mak_23_12_438","438","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.04","Proses akreditasi jurnal scientech","3","Sewa","650.1.5.01.04.3.23.12"
"mak_23_12_439","439","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.04","Proses akreditasi jurnal scientech","4","Outsourcing","650.1.5.01.04.4.23.12"
"mak_23_12_440","440","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.04","Proses akreditasi jurnal scientech","5","Overhead","650.1.5.01.04.5.23.12"
"mak_23_12_441","441","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.05","Proses portal & web karya ilmih","1","Bahan habis pakai","650.1.5.01.05.1.23.12"
"mak_23_12_442","442","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.05","Proses portal & web karya ilmih","2","Honor/Upah","650.1.5.01.05.2.23.12"
"mak_23_12_443","443","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.05","Proses portal & web karya ilmih","3","Sewa","650.1.5.01.05.3.23.12"
"mak_23_12_444","444","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.05","Proses portal & web karya ilmih","4","Outsourcing","650.1.5.01.05.4.23.12"
"mak_23_12_445","445","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.05","Proses portal & web karya ilmih","5","Overhead","650.1.5.01.05.5.23.12"
"mak_23_12_446","446","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.06","Pencetakan company profile","1","Bahan habis pakai","650.1.5.01.06.1.23.12"
"mak_23_12_447","447","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.06","Pencetakan company profile","2","Honor/Upah","650.1.5.01.06.2.23.12"
"mak_23_12_448","448","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.06","Pencetakan company profile","3","Sewa","650.1.5.01.06.3.23.12"
"mak_23_12_449","449","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.06","Pencetakan company profile","4","Outsourcing","650.1.5.01.06.4.23.12"
"mak_23_12_450","450","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.06","Pencetakan company profile","5","Overhead","650.1.5.01.06.5.23.12"
"mak_23_12_451","451","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.07","Pameran Iptek open campus","1","Bahan habis pakai","650.1.5.01.07.1.23.12"
"mak_23_12_452","452","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.07","Pameran Iptek open campus","2","Honor/Upah","650.1.5.01.07.2.23.12"
"mak_23_12_453","453","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.07","Pameran Iptek open campus","3","Sewa","650.1.5.01.07.3.23.12"
"mak_23_12_454","454","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.07","Pameran Iptek open campus","4","Outsourcing","650.1.5.01.07.4.23.12"
"mak_23_12_455","455","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.07","Pameran Iptek open campus","5","Overhead","650.1.5.01.07.5.23.12"
"mak_23_12_456","456","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","1","Bahan habis pakai","650.1.5.01.08.1.23.12"
"mak_23_12_457","457","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","2","Honor/Upah","650.1.5.01.08.2.23.12"
"mak_23_12_458","458","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","3","Sewa","650.1.5.01.08.3.23.12"
"mak_23_12_459","459","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","4","Outsourcing","650.1.5.01.08.4.23.12"
"mak_23_12_460","460","23.12","Prodi Teknik Arsitektur (S1)","5","5.01","5.01.08","Membangun pusat penerbitan ISTN Press","5","Overhead","650.1.5.01.08.5.23.12"
"mak_23_12_461","461","23.12","Prodi Teknik Arsitektur (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","1","Bahan habis pakai","650.1.6.01.01.1.23.12"
"mak_23_12_462","462","23.12","Prodi Teknik Arsitektur (S1)","6","6.01","6.01.01","Penyusunan revisi format monevin penelitian & peng.mas","2","Honor/Upah","650.1.6.01.01.2.23.12"
