"id","name","kecamatan_id"
"kel9411072010","ANGGEGE","WANWI"
"kel9411072011","NUWI","WANWI"
"kel9411072012","PIYABIGIMBUT","WANWI"
"kel9411072013","KIBURU","WANWI"
"kel9411072014","WANWI","WANWI"
"kel9411072015","GIBUME","WANWI"
"kel9411072016","NABURAGE","WANWI"
"kel9411072017","ANGGAGALO","WANWI"
"kel9411080002","MEWOLUK","MEWOLUK"
"kel9411080006","GUMBURU","MEWOLUK"
"kel9411080007","ANGGULOPAGA","MEWOLUK"
"kel9411080008","BALINGGUP","MEWOLUK"
"kel9411080009","WALIBA","MEWOLUK"
"kel9411080010","WUTIKME","MEWOLUK"
"kel9411080011","GININIK","MEWOLUK"
"kel9411080012","BIAK","MEWOLUK"
"kel9411081001","WURAMBURU","LUMO"
"kel9411081002","GILIBE","LUMO"
"kel9411081003","TIGIR","LUMO"
"kel9411081004","WULUMA","LUMO"
"kel9411081005","NINGGINERI","LUMO"
"kel9411081006","WURABAK","LUMO"
"kel9411081007","LUMO","LUMO"
"kel9411081008","GILUME","LUMO"
"kel9411081009","KILILUMO","LUMO"
"kel9411082001","MEWUT","MOLANIKIME"
"kel9411082002","BELABA","MOLANIKIME"
"kel9411082003","MALOINGGEN","MOLANIKIME"
"kel9411082004","TIOLEME","MOLANIKIME"
"kel9411082005","WANUME","MOLANIKIME"
"kel9411090004","BINIME","YAMO"
"kel9411090005","WUNDU","YAMO"
"kel9411090007","YOGOLAWI","YAMO"
"kel9411090008","YAMBUNI","YAMO"
"kel9411090009","TIOGEME","YAMO"
"kel9411090010","GOYAGE","YAMO"
"kel9411090011","KABILIMBUT","YAMO"
"kel9411090012","WOLAME","YAMO"
"kel9411090013","MUARA","YAMO"
"kel9411090014","KWATINERI","YAMO"
"kel9411090015","YILEYALE","YAMO"
"kel9411090016","GIBAGA","YAMO"
"kel9411090017","NAMI","YAMO"
"kel9411090018","LINWAKWI","YAMO"
"kel9411091001","DOKOME","DOKOME"
"kel9411091002","URAGE","DOKOME"
"kel9411091003","NUNGWAWI","DOKOME"
"kel9411091004","NOWONERI","DOKOME"
"kel9411091005","NOWOME","DOKOME"
"kel9411091006","IMULINERI","DOKOME"
"kel9411091007","MOLOBAK","DOKOME"
"kel9411091008","PURBALO","DOKOME"
"kel9411091009","KUMIBUT","DOKOME"
"kel9412010020","KOKONAO","MIMIKA BARAT"
"kel9412010021","MIGIWIA","MIMIKA BARAT"
"kel9412010022","MIMIKA","MIMIKA BARAT"
"kel9412010023","KIYURA","MIMIKA BARAT"
"kel9412010024","APURI","MIMIKA BARAT"
"kel9412010025","ATAPO","MIMIKA BARAT"
"kel9412010026","APARUKA","MIMIKA BARAT"
"kel9412011001","POTOWAYBURU","MIMIKA BARAT JAUH"
"kel9412011002","YAPAKOPA","MIMIKA BARAT JAUH"
"kel9412011003","AINDUA","MIMIKA BARAT JAUH"
"kel9412011004","TAPORMAI","MIMIKA BARAT JAUH"
"kel9412011005","UMAR","MIMIKA BARAT JAUH"
"kel9412012001","PRONGGO","MIMIKA BARAT TENGAH"
"kel9412012002","KIPIA","MIMIKA BARAT TENGAH"
"kel9412012003","MAPAR","MIMIKA BARAT TENGAH"
"kel9412012004","AKAR","MIMIKA BARAT TENGAH"
"kel9412012005","KAPIRAYA","MIMIKA BARAT TENGAH"
"kel9412012006","UTA","MIMIKA BARAT TENGAH"
"kel9412012007","MUPURUKA","MIMIKA BARAT TENGAH"
"kel9412012008","WUMUKA","MIMIKA BARAT TENGAH"
"kel9412012009","WAKIA","MIMIKA BARAT TENGAH"
"kel9412013001","IPIRI","AMAR"
"kel9412013002","PARIPI","AMAR"
"kel9412013003","YARAYA","AMAR"
"kel9412013004","AMAR","AMAR"
"kel9412013005","KAWAR","AMAR"
"kel9412013006","MANUARE","AMAR"
"kel9412020004","POMAKO","MIMIKA TIMUR"
"kel9412020009","TIPUKA","MIMIKA TIMUR"
"kel9412020010","HIRIPAU","MIMIKA TIMUR"
"kel9412020012","KAUGAPU","MIMIKA TIMUR"
"kel9412020013","WANIA","MIMIKA TIMUR"
"kel9412020015","MWAPI","MIMIKA TIMUR"
"kel9412021001","KEAKWA","MIMIKA TENGAH"
"kel9412021002","TIWAKA","MIMIKA TENGAH"
"kel9412021003","ATUKA","MIMIKA TENGAH"
"kel9412021004","AIKAWAPUKA","MIMIKA TENGAH"
"kel9412021005","KAMORA","MIMIKA TENGAH"
"kel9412022001","FANAMO","MIMIKA TIMUR JAUH"
"kel9412022002","OHOTYA","MIMIKA TIMUR JAUH"
"kel9412022003","OMAWITA","MIMIKA TIMUR JAUH"
"kel9412022004","AMAMAPARE","MIMIKA TIMUR JAUH"
"kel9412022005","AYUKA","MIMIKA TIMUR JAUH"
"kel9412030004","KOPERAPOKA","MIMIKA BARU"
"kel9412030012","TIMIKA JAYA","MIMIKA BARU"
"kel9412030013","KWAMKI BARU","MIMIKA BARU"
"kel9412030015","NAYARO","MIMIKA BARU"
"kel9412030016","TIMIKA INDAH","MIMIKA BARU"
"kel9412030017","OTOMONA","MIMIKA BARU"
"kel9412030018","DINGONARAMA","MIMIKA BARU"
"kel9412030019","PASAR SENTRAL","MIMIKA BARU"
"kel9412030020","WANAGON","MIMIKA BARU"
"kel9412030021","SEMPAN","MIMIKA BARU"
"kel9412030022","HANGAITJI","MIMIKA BARU"
"kel9412030023","NINABUA","MIMIKA BARU"
"kel9412030024","KEBUN SIRIH","MIMIKA BARU"
"kel9412030025","PERINTIS","MIMIKA BARU"
"kel9412031003","KARANG SENANG","KUALA KENCANA"
"kel9412031004","KUALA KENCANA","KUALA KENCANA"
"kel9412031006","UTIKINI BARU","KUALA KENCANA"
"kel9412031007","BHINTUKA","KUALA KENCANA"
"kel9412031008","PIOKA KENCANA","KUALA KENCANA"
"kel9412031009","MIMIKA GUNUNG","KUALA KENCANA"
"kel9412031010","KARYA KENCANA","KUALA KENCANA"
"kel9412031011","JIMBI","KUALA KENCANA"
"kel9412031012","UTIKINI II","KUALA KENCANA"
"kel9412031013","UTIKINI III","KUALA KENCANA"
"kel9412032001","TEMBAGAPURA","TEMBAGAPURA"
"kel9412032002","WAA","TEMBAGAPURA"
"kel9412032003","ARWANDOP","TEMBAGAPURA"
"kel9412032004","TSINGA","TEMBAGAPURA"
"kel9412032006","JAGAMIN","TEMBAGAPURA"
"kel9412032007","OPITAWAK","TEMBAGAPURA"
"kel9412032008","DOLININGOKNGIN","TEMBAGAPURA"
"kel9412032009","BANIGOGOM","TEMBAGAPURA"
"kel9412032010","BANTI II","TEMBAGAPURA"
"kel9412033001","KAMORO JAYA","WANIA"
"kel9412033002","MONOKAU JAYA","WANIA"
"kel9412033003","WONOSARI JAYA","WANIA"
"kel9412033004","MANDIRI JAYA","WANIA"
"kel9412033005","INAUGA","WANIA"
"kel9412033006","NAWARIPI","WANIA"
"kel9412033007","KADUN JAYA","WANIA"
"kel9412034001","LIMAU ASRI","IWAKA"
"kel9412034002","LIMAU ASRI BARAT","IWAKA"
"kel9412034003","WANGIRJA","IWAKA"
"kel9412034004","IWAKA","IWAKA"
"kel9412034005","NAENA MUKTIPURA","IWAKA"
"kel9412034006","MULIA KENCANA","IWAKA"
"kel9412034007","PIGAPU","IWAKA"
"kel9412035001","HARAPAN","KWAMKI NARAMA"
"kel9412035002","MEKURIMA","KWAMKI NARAMA"
"kel9412035003","LANDUM MEKAR","KWAMKI NARAMA"
"kel9412035004","OLAROA","KWAMKI NARAMA"
"kel9412035005","BINTANG LIMA","KWAMKI NARAMA"
"kel9412035006","DAMAI","KWAMKI NARAMA"
"kel9412035007","WALANI","KWAMKI NARAMA"
"kel9412035008","AMOLE","KWAMKI NARAMA"
"kel9412035009","LAMOPI","KWAMKI NARAMA"
"kel9412035010","TUNAS MATOA","KWAMKI NARAMA"
"kel9412040005","FAKA FUKU","AGIMUGA"
"kel9412040007","KILIARMA","AGIMUGA"
"kel9412040008","AMUNGUN","AGIMUGA"
"kel9412040009","ARAMSOLKI","AGIMUGA"
"kel9412040010","HINAT UNTUNG","AGIMUGA"
"kel9412040011","MASAIMAMO","AGIMUGA"
"kel9412040012","EMKOMA HALAMA","AGIMUGA"
"kel9412040013","EMOGORA","AGIMUGA"
"kel9412041001","JILA","JILA"
"kel9412041005","DILOA","JILA"
"kel9412041006","NOEMUN","JILA"
"kel9412041009","PASIR PUTIH","JILA"
"kel9412041010","PILIKOGOM","JILA"
"kel9412041011","BUNARAUGIN","JILA"
"kel9412041012","UMPLIGA","JILA"
"kel9412041013","DIOLA II","JILA"
"kel9412041014","AMUAOGOM","JILA"
"kel9412041015","JENGKOAN","JILA"
"kel9412042001","SUMAPRO","JITA"
"kel9412042002","WAPU","JITA"
"kel9412042003","WENIN","JITA"
"kel9412042004","NOEMA","JITA"
"kel9412042005","SEMPAN TIMUR","JITA"
"kel9412042006","WACAKAM","JITA"
"kel9412042007","WAITUKU","JITA"
"kel9412042008","YAITAK","JITA"
"kel9412042009","BULUMEN","JITA"
"kel9412042010","KANMAPIRI","JITA"
"kel9412043001","ENGGIN","ALAMA"
"kel9412043002","SENAWAK","ALAMA"
"kel9412043003","GESELAMA","ALAMA"
"kel9412043004","BEMOKI","ALAMA"
"kel9412043005","TAGALARMA","ALAMA"
"kel9412043006","UNOMOGOM","ALAMA"
"kel9412043007","WUAREM","ALAMA"
"kel9412043008","PURUA","ALAMA"
"kel9412043009","KELMIT","ALAMA"
"kel9412043010","YENGGELO","ALAMA"
"kel9412043011","ALAMA","ALAMA"
"kel9412043012","WANDUD","ALAMA"
"kel9412043013","PUSUWE","ALAMA"
"kel9412044001","HOYA","HOYA"
"kel9412044002","JINONI","HOYA"
"kel9412044003","MAMONTOGA","HOYA"
"kel9412044004","KULAMOGAN","HOYA"
"kel9412044005","JAWA","HOYA"
"kel9412044006","PUTI","HOYA"
"kel9413010007","GETENTIRI","JAIR"
"kel9413010008","BUTIPTIRI","JAIR"
"kel9413010009","ANGGAI","JAIR"
"kel9413010010","ASIKI","JAIR"
"kel9413010011","MIRI","JAIR"
"kel9413011001","KAISA","SUBUR"
"kel9413011002","SUBUR","SUBUR"
"kel9413011003","BHAKTI / WAGAI","SUBUR"
"kel9413011005","AIWAT","SUBUR"
"kel9413013004","METTO","KIA"
"kel9413013006","UJUNGKIA","KIA"
"kel9413013007","OBINANGGE","KIA"
"kel9413013008","WATEMU","KIA"
"kel9413013009","KAPOHU","KIA"
"kel9413020002","EPSEMBIT","MINDIPTANA"
"kel9413020004","UMAP","MINDIPTANA"
"kel9413020005","IMKO","MINDIPTANA"
"kel9413020006","ANGGUMBIT","MINDIPTANA"
"kel9413020007","NIYIMBANG","MINDIPTANA"
"kel9413020008","ANDOPBIT","MINDIPTANA"
"kel9413020009","TINGGAM","MINDIPTANA"
"kel9413020013","OSSO","MINDIPTANA"
"kel9413020014","KAMKA","MINDIPTANA"
"kel9413020015","MINDIPTANA","MINDIPTANA"
"kel9413020020","WANGGATKIBI","MINDIPTANA"
"kel9413020021","AWAYANKA","MINDIPTANA"
"kel9413020022","KAKUNA","MINDIPTANA"
"kel9413021001","AUTRIOP","INIYANDIT"
"kel9413021002","OGENATAN","INIYANDIT"
"kel9413021003","LANGGOAN","INIYANDIT"
"kel9413021004","WARIK TOOP","INIYANDIT"
"kel9413021005","TETOP","INIYANDIT"
"kel9413022002","AMUAN","KOMBUT"
"kel9413022003","MOKBIRAN","KOMBUT"
"kel9413022004","KAWANGTET","KOMBUT"
"kel9413022005","KOMBUT","KOMBUT"
"kel9413023001","ANGGAMBURAN","SESNUK"
"kel9413023003","SESNUK","SESNUK"
"kel9413023004","AMBORAN","SESNUK"
"kel9413023005","KANGGUP","SESNUK"
"kel9413023006","YOMKONDO","SESNUK"
"kel9413030004","AMPERA","MANDOBO"
"kel9413030005","PERSATUAN","MANDOBO"
"kel9413030006","MAWAN","MANDOBO"
"kel9413030007","SOKANGGO","MANDOBO"
"kel9413030008","MARIAM","MANDOBO"
"kel9413031001","BANGUN","FOFI"
"kel9413031002","SADAR","FOFI"
"kel9413031003","MAKMUR","FOFI"
"kel9413031004","HAMKHU","FOFI"
"kel9413031005","HELLO","FOFI"
"kel9413031006","DOMO","FOFI"
"kel9413031007","SOHOKANGGO","FOFI"
"kel9413031008","NAVINI","FOFI"
"kel9413032001","PATRIOT","ARIMOP"
"kel9413032002","GINGGIMOB","ARIMOP"
"kel9413032003","MAJU","ARIMOP"
"kel9413032004","UJUNG","ARIMOP"
"kel9413032005","BUKIT","ARIMOP"
"kel9413032006","ARIMBIT","ARIMOP"
"kel9413032007","AROA","ARIMOP"
"kel9413040003","JAIR","KOUH"
"kel9413040004","MANDOBO","KOUH"
"kel9413040005","KOUH","KOUH"
"kel9413041001","SOMI","BOMAKIA"
"kel9413041002","BOMAKIA I","BOMAKIA"
"kel9413041003","BOMAKIA II","BOMAKIA"
"kel9413041004","AIFO","BOMAKIA"
"kel9413041005","UNI","BOMAKIA"
"kel9413042001","FIRIWAGE","FIRIWAGE"
"kel9413042002","KARUWAGE","FIRIWAGE"
"kel9413042005","WALIBURU","FIRIWAGE"
"kel9413042006","KABUWAGE","FIRIWAGE"
"kel9413043001","MANGGELUM","MANGGELUM"
"kel9413043002","MANGGA TIGA","MANGGELUM"
"kel9413043003","KEWAM","MANGGELUM"
"kel9413043004","BAYANGGOP","MANGGELUM"
"kel9413043005","GAGUOP","MANGGELUM"
"kel9413043006","BURUNGGOP","MANGGELUM"
"kel9413044001","FEFERO","YANIRUMA"
"kel9413044003","YANIRUMA","YANIRUMA"
"kel9413044004","MANGGEMAHE","YANIRUMA"
"kel9413045003","BIWAGE 2","KAWAGIT"
"kel9413045004","BIWAGE 1","KAWAGIT"
"kel9413045009","KOMBAI","KAWAGIT"
"kel9413045010","NIOP","KAWAGIT"
"kel9413045011","KAWAGIT","KAWAGIT"
"kel9413045012","WANGGOM","KAWAGIT"
"kel9413046002","WANGGEMALO","KOMBAY"
"kel9413046003","DEMA","KOMBAY"
"kel9413046004","UGO","KOMBAY"
"kel9413046005","YAFUFLA","KOMBAY"
"kel9413046006","SINIMBURU","KOMBAY"
"kel9413050001","WINIKTIT","WAROPKO"
"kel9413050002","KANGGEWOT","WAROPKO"
"kel9413050003","UPYETETKO","WAROPKO"
"kel9413050007","WAROPKO","WAROPKO"
"kel9413050008","WOMBON","WAROPKO"
"kel9413050010","UPKIM","WAROPKO"
"kel9413050012","IKCAN","WAROPKO"
"kel9413051001","ANYUMKA","AMBATKWI"
"kel9413051002","KUKEN","AMBATKWI"
"kel9413051003","NYUM / AWAKEN","AMBATKWI"
"kel9413051004","KOLOPKAM","AMBATKWI"
"kel9413051005","ARIMBIT","AMBATKWI"
"kel9413052004","NINATI","NINATI"
"kel9413052005","YETETKUN","NINATI"
"kel9413052006","KAWAKTETBUT","NINATI"
"kel9413052007","TEMBUTKA","NINATI"
"kel9413052008","TIMKA","NINATI"
"kel9414010001","WAGIN","NAMBIOMAN BAPAI"
"kel9414010002","MUR","NAMBIOMAN BAPAI"
"kel9414010003","LINGGUA","NAMBIOMAN BAPAI"
"kel9414010004","YATAN","NAMBIOMAN BAPAI"
"kel9414010005","KATAN","NAMBIOMAN BAPAI"
"kel9414010006","MONANA","NAMBIOMAN BAPAI"
"kel9414010007","WAMAN","NAMBIOMAN BAPAI"
"kel9414010008","KOBA","NAMBIOMAN BAPAI"
"kel9414010009","KOGOYAMAN","NAMBIOMAN BAPAI"
"kel9414010010","IMA","NAMBIOMAN BAPAI"
"kel9414010011","AGHAM","NAMBIOMAN BAPAI"
"kel9414010012","TEREYEMU","NAMBIOMAN BAPAI"
"kel9414010013","MAGABAK","NAMBIOMAN BAPAI"
"kel9414010014","GHANU","NAMBIOMAN BAPAI"
"kel9414010015","WARUME","NAMBIOMAN BAPAI"
"kel9414011001","KABE","MINYAMUR"
"kel9414011002","SUMUR AMAN","MINYAMUR"
"kel9414011003","KOFAR","MINYAMUR"
"kel9414011004","KOMRU","MINYAMUR"
"kel9414011005","SENE","MINYAMUR"
"kel9414011006","TARAGAE","MINYAMUR"
"kel9414011007","UPIN","MINYAMUR"
"kel9414011008","KHAUMI","MINYAMUR"
"kel9414011009","ATTI","MINYAMUR"
"kel9414011010","KAYAGAE","MINYAMUR"
"kel9414011011","PANO","MINYAMUR"
"kel9414020001","YODOM","EDERA"
"kel9414020002","BANAMEPE","EDERA"
"kel9414020003","BADE","EDERA"
"kel9414020004","ISYAMAN","EDERA"
"kel9414020006","MEMEMU","EDERA"
"kel9414020007","GIMIKIA","EDERA"
"kel9414020008","GETURKI","EDERA"
"kel9414021002","SAHAPIKIA","VENAHA"
"kel9414021006","YIBIN","VENAHA"
"kel9414021007","HARAPAN","VENAHA"
"kel9414021008","PIES","VENAHA"
"kel9414021009","MEMES","VENAHA"
"kel9414021010","MOPIO","VENAHA"
"kel9414021011","SIEN","VENAHA"
"kel9414021014","GETIYO","VENAHA"
"kel9414022001","HOMILIKIA","SYAHCAME"
"kel9414022002","KOBETA","SYAHCAME"
"kel9414022003","ASSET","SYAHCAME"
"kel9414022004","OSSO","SYAHCAME"
"kel9414022005","BOSMA","SYAHCAME"
"kel9414022006","OGOTO","SYAHCAME"
"kel9414023001","YELOBA","BAMGI"
"kel9414023002","KONEBI","BAMGI"
"kel9414023003","SIBI","BAMGI"
"kel9414023004","TAGAIMON SIWO","BAMGI"
"kel9414023005","TAGAIMON KORAME","BAMGI"
"kel9414024001","AMK","YAKOMI"
"kel9414024002","YAME","YAKOMI"
"kel9414024003","BENGGO","YAKOMI"
"kel9414024004","KOKOYA","YAKOMI"
"kel9414024005","MULYA / BOROBAHA","YAKOMI"
"kel9414024012","OGORITO","YAKOMI"
"kel9414024013","EBESKE","YAKOMI"
"kel9414030001","MAPPI BAWAH","OBAA"
"kel9414030002","WANGGATE","OBAA"
"kel9414030003","KADAM/OYIM","OBAA"
"kel9414030004","P I A I","OBAA"
"kel9414030005","KOGO","OBAA"
"kel9414030006","E N E M","OBAA"
"kel9414030007","R E P","OBAA"
"kel9414030008","S O B A","OBAA"
"kel9414030009","DAGIMON","OBAA"
"kel9414030010","KEPI","OBAA"
"kel9414030011","OBAA","OBAA"
"kel9414030012","E M E T E","OBAA"
"kel9414030013","T O K O M","OBAA"
"kel9414030014","M U I N","OBAA"
"kel9414030015","RAYAM","OBAA"
"kel9414030016","MAIRU","OBAA"
"kel9414030017","GAUDA","OBAA"
"kel9414030018","MARBIN","OBAA"
"kel9414030019","HAROME","OBAA"
"kel9414030020","YANGPOP","OBAA"
"kel9414030021","PAEDAM","OBAA"
"kel9414030022","MADU","OBAA"
"kel9414030023","METIM","OBAA"
"kel9414030024","MASIN","OBAA"
"kel9414031001","RIMBA JAYA / GAYU","PASSUE"
"kel9414031002","KAIME","PASSUE"
"kel9414031003","T A I M/PASUE","PASSUE"
"kel9414031004","KOTIAK","PASSUE"
"kel9414031005","N O H O N","PASSUE"
"kel9414031006","KOTUP / XOTUP","PASSUE"
"kel9414031007","TOKOMPATU","PASSUE"
"kel9414031008","MENYA","PASSUE"
"kel9414031009","BAGARAM","PASSUE"
"kel9414031010","SEPOH","PASSUE"
"kel9414031011","BAITATE","PASSUE"
"kel9414031012","AFOGOMA","PASSUE"
"kel9414031013","URUFU","PASSUE"
"kel9414040001","PAGAI","HAJU"
"kel9414040002","KERKE","HAJU"
"kel9414040003","ARARE","HAJU"
"kel9414040004","KATAGE","HAJU"
"kel9414040005","YAGATSU","HAJU"
"kel9414040006","SOGOPHE","HAJU"
"kel9414040007","WIYAGE","HAJU"
"kel9414040008","TSEMTAIPIM","HAJU"
"kel9414040009","AMAGATSU","HAJU"
"kel9414040010","ATSIPIM","HAJU"
"kel9414040011","OKOR","HAJU"
"kel9414040012","WAROGOM","HAJU"
"kel9414040013","GAIRIPIM","HAJU"
"kel9414040014","KAIBUSENE","HAJU"
"kel9414040015","KASIMA","HAJU"
"kel9414040016","KAIBU","HAJU"
"kel9414040017","AMENDA","HAJU"
"kel9414040018","A M U R O","HAJU"
"kel9414040019","MANI","HAJU"
"kel9414050001","SIGARE","ASSUE"
"kel9414050002","KAITOK","ASSUE"
"kel9414050003","HOMANG","ASSUE"
"kel9414050004","JUFO KECIL","ASSUE"
"kel9414050005","ECI","ASSUE"
"kel9414050006","YAME","ASSUE"
"kel9414050007","ABOGE","ASSUE"
"kel9414050008","KOPI","ASSUE"
"kel9414050009","ISAGE","ASSUE"
"kel9414050010","KIKI","ASSUE"
"kel9414050011","KHABU","ASSUE"
"kel9414050012","JUFO BESAR","ASSUE"
"kel9414050013","KERU","ASSUE"
"kel9414050014","ASAREN","ASSUE"
"kel9414050015","CHANANI","ASSUE"
"kel9414050016","GIRIMIO","ASSUE"
"kel9414050017","HAFFO","ASSUE"
"kel9414050018","MEDA","ASSUE"
"kel9414060005","EPEM","CITAKMITAK"
"kel9414060006","TAMANIM","CITAKMITAK"
"kel9414060007","SENGGO","CITAKMITAK"
"kel9414060010","ABAU","CITAKMITAK"
"kel9414060011","KUMASMA","CITAKMITAK"
"kel9414060012","WOMIN","CITAKMITAK"
"kel9414060013","BIDNEU","CITAKMITAK"
"kel9414061001","FOMU","KAIBAR"
"kel9414061002","TIAU","KAIBAR"
"kel9414061003","BINERBIS","KAIBAR"
"kel9414061005","AMASU","KAIBAR"
"kel9414061006","IMEMBI","KAIBAR"
"kel9414061007","YEMU","KAIBAR"
"kel9414061008","TAYAU","KAIBAR"
"kel9414062001","WONGGI","PASSUE BAWAH"
"kel9414062002","BUSIRI","PASSUE BAWAH"
"kel9414062003","KETA","PASSUE BAWAH"
"kel9414062004","VETA","PASSUE BAWAH"
"kel9414062005","HONYA","PASSUE BAWAH"
"kel9414062006","HAKU","PASSUE BAWAH"
"kel9414062007","SAMARUKIE","PASSUE BAWAH"
"kel9414062008","BIFO","PASSUE BAWAH"
"kel9414063001","SAGIS","TI-ZAIN"
"kel9414063002","KUMABAN","TI-ZAIN"
"kel9414063003","TUGUMAU","TI-ZAIN"
"kel9414063004","BASMAN","TI-ZAIN"
"kel9414063005","MEROKIMA","TI-ZAIN"
"kel9414063007","PIER","TI-ZAIN"
"kel9414063008","TARWA","TI-ZAIN"
"kel9415010020","SANAPAI","PANTAI KASUARI"
"kel9415010021","ESEIB","PANTAI KASUARI"
"kel9415010022","BAWOR","PANTAI KASUARI"
"kel9415010023","SERAMIT","PANTAI KASUARI"
"kel9415010024","YAGAMIT","PANTAI KASUARI"
"kel9415010025","YAHUI","PANTAI KASUARI"
"kel9415010026","KAMUR","PANTAI KASUARI"
"kel9415010027","HAINAM","PANTAI KASUARI"
"kel9415010040","SARMAFO","PANTAI KASUARI"
"kel9415011001","KAWEM","KOPAY"
"kel9415011002","AIRO SAPEM","KOPAY"
"kel9415011003","KAIPOM","KOPAY"
"kel9415011004","HAHARE","KOPAY"
"kel9415011005","AIKUT","KOPAY"
"kel9415011006","SENEPIT","KOPAY"
"kel9415011007","SANEM","KOPAY"
"kel9415011008","SASIME","KOPAY"
"kel9415011009","WAGASU","KOPAY"
"kel9415011010","HEIYARAM","KOPAY"
"kel9415012001","AMKAI","DER KOUMUR"
"kel9415012002","YAMKAP","DER KOUMUR"
"kel9415012003","AMARU","DER KOUMUR"
"kel9415012004","AMKUM","DER KOUMUR"
"kel9415012005","EROSAMAN","DER KOUMUR"
"kel9415012006","AMAGAIS","DER KOUMUR"
"kel9415012007","SOHOMANE","DER KOUMUR"
"kel9415012008","SUAGAI","DER KOUMUR"
"kel9415012009","YERFUM","DER KOUMUR"
"kel9415013001","EMENE","SAFAN"
"kel9415013002","TAREO","SAFAN"
"kel9415013003","SEMENDORO","SAFAN"
"kel9415013004","SAMAN","SAFAN"
"kel9415013005","AWORKET","SAFAN"
"kel9415013006","PRIMAPUN","SAFAN"
"kel9415013007","KAIRIN","SAFAN"
"kel9415013008","BAYUN","SAFAN"
"kel9415013009","SANTAMBOR","SAFAN"
"kel9415013010","YAPTAMBOR","SAFAN"
"kel9415013011","SIMSAGAR","SAFAN"
"kel9415013012","ITERSOK","SAFAN"
"kel9415020001","BASIM","FAYIT"
"kel9415020002","WARAS","FAYIT"
"kel9415020003","OCENEP","FAYIT"
"kel9415020004","PIRIEN","FAYIT"
"kel9415020005","BIOPIS","FAYIT"
"kel9415020006","NANAI (NANAY)","FAYIT"
"kel9415020007","PIRAMAT","FAYIT"
"kel9415020008","BAWOS","FAYIT"
"kel9415020009","BAGAIR","FAYIT"
"kel9415020010","TAURO","FAYIT"
"kel9415020011","KAGAS","FAYIT"
"kel9415020012","WIYAR","FAYIT"
"kel9415020013","AIS","FAYIT"
"kel9415020014","YAWAS","FAYIT"
"kel9415020015","KAYARPIS","FAYIT"
"kel9415020016","BAKYOR","FAYIT"
"kel9415020017","ISAR","FAYIT"
"kel9415020018","SAYOA","FAYIT"
"kel9415020019","BORA","FAYIT"
"kel9415020020","AMAITA","FAYIT"
"kel9415020021","AKAN TAPAK","FAYIT"
"kel9415020022","MAPANE","FAYIT"
"kel9415020023","AINAMSATO","FAYIT"
"kel9415030006","AMBISU","ATSY"
"kel9415030010","YASIU/YAISU","ATSY"
"kel9415030011","ATSY","ATSY"
"kel9415030012","AMANAMKAI","ATSY"
"kel9415030013","BIPIM","ATSY"
"kel9415030014","BINE","ATSY"
"kel9415030015","SOGONI","ATSY"
"kel9415030024","BAKASEI","ATSY"
"kel9415030028","CEWEWYAMEW","ATSY"
"kel9415031001","WAGANU","SIRETS"
"kel9415031002","FOS","SIRETS"
"kel9415031003","AWOK","SIRETS"
"kel9415031004","KAIMO","SIRETS"
"kel9415031005","YAUSAKOR","SIRETS"
"kel9415031006","DAMEN","SIRETS"
"kel9415031007","BIWAR DARAT","SIRETS"
"kel9415031008","SAKOR","SIRETS"
"kel9415032001","SAGARE","AYIP"
"kel9415032002","YEFUWAGI","AYIP"
"kel9415032003","COMORO","AYIP"
"kel9415032004","WAGI","AYIP"
"kel9415032005","KAWET","AYIP"
"kel9415032006","MAUSI","AYIP"
"kel9415033001","OMANASEP","BECTBAMU"
"kel9415033002","WARKAI","BECTBAMU"
"kel9415033003","YOU","BECTBAMU"
"kel9415033004","BIWAR LAUT","BECTBAMU"
"kel9415033005","ATAMBUTS","BECTBAMU"
"kel9415033006","DESEP","BECTBAMU"
"kel9415033007","PIRPIS","BECTBAMU"
"kel9415040001","JINAK","SUATOR"
"kel9415040002","WOWI","SUATOR"
"kel9415040003","DAIKOT","SUATOR"
"kel9415040004","SOMNAK","SUATOR"
"kel9415040005","DEKAMER","SUATOR"
"kel9415040006","VAKAM","SUATOR"
"kel9415040007","KARBIS","SUATOR"
"kel9415040008","BUBIS","SUATOR"
"kel9415040009","BINAM","SUATOR"
"kel9415040010","BURBIS","SUATOR"
"kel9415040011","WAGANU DUA","SUATOR"
"kel9415040012","WABAK","SUATOR"
"kel9415040013","VAKAM DUA","SUATOR"
"kel9415040014","SORAI","SUATOR"
"kel9415040015","WAGABUS","SUATOR"
"kel9415040016","EMNAM","SUATOR"
"kel9415040017","BOR","SUATOR"
"kel9415041001","BINAMZAIN","KOLF BRAZA"
"kel9415041002","PIRABANAK","KOLF BRAZA"
"kel9415041003","WOUTU BRAZA","KOLF BRAZA"
"kel9415041004","PATIPPI","KOLF BRAZA"
"kel9415041005","WOUTU KOLOF","KOLF BRAZA"
"kel9415041006","SIPANAP","KOLF BRAZA"
"kel9415041007","PEPERA","KOLF BRAZA"
"kel9415041008","ULAKIN","KOLF BRAZA"
"kel9415041009","WAIJENS","KOLF BRAZA"
"kel9415041010","BUTUKATNAU","KOLF BRAZA"
"kel9415041011","AUBAN","KOLF BRAZA"
"kel9415041012","MABUL","KOLF BRAZA"
"kel9415041013","AYAK","KOLF BRAZA"
"kel9415041014","BANUM","KOLF BRAZA"
